Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot,SeedNumx,SeedNumy,WRts,WReFG,WRoer,WRder,WRat,WRastratio,WRtoratio,WRovr,Wts,WeFG,Woer,Wder,Wat,Wastratio,Wtoratio,lRts,lReFG,lRoer,lRder,lRat,lRastratio,lRtoratio,lRovr,lts,leFG,loer,lder,lat,lastratio,ltoratio,WMx,WMy,wlevel,llevel,wfinal_last1,lfinal_last1,Wwinratio,lwinratio,Wpan,lpan
2010,143,1243,101,1462,96,N,2,2,6,B,B,A,B,C,B,B,B,0.552,0.506,111.584,97.135,1.002,12.885,12.858,B,B,A,A,B,B,B,A,0.57,0.525,112.875,96.459,1.083,12.698,11.727,7.06741573,7.615671642,1,0,RoundOf32,SweetSixteen,0.78125,0.75,32,32
2011,137,1323,69,1103,56,N,0,2,15,A,A,A,B,A,A,A,A,0.588,0.541,118.111,101.39,1.564,15.932,10.184,B,B,B,B,B,B,B,B,0.536,0.499,104.123,98.415,1.193,13.197,11.061,5.611428571,14.07407407,0,0,RoundOf64,RoundOf64,0.8125,0.647058824,32,34
2011,135,1427,70,1106,61,N,0,16,16,B,B,B,C,C,C,B,B,0.544,0.494,103.841,103.977,0.934,12.002,12.856,D,D,C,B,D,C,C,D,0.486,0.444,93.613,98.365,0.74,11.283,15.256,15.87878788,16,0,1,RoundOf64,FirstFour,0.551724138,0.46875,29,32
2011,145,1163,65,1112,63,N,0,3,5,B,C,B,B,C,C,B,B,0.531,0.481,110.462,99.501,1.117,11.779,10.547,A,A,A,B,C,B,B,A,0.594,0.544,114.376,100.012,1.096,13.456,12.276,2.796363636,5.036931818,0,1,FinalFour,SweetSixteen,0.742857143,0.794117647,35,34
2011,134,1421,81,1114,77,N,1,16,16,B,B,C,B,C,B,C,B,0.539,0.492,101.927,98.017,0.921,12.705,13.8,C,C,B,C,C,C,B,C,0.526,0.477,102.97,105.007,0.948,11.124,11.735,16,15.525,1,0,RoundOf64,RoundOf64,0.551724138,0.515151515,29,33
2011,136,1458,72,1125,58,N,0,4,13,B,B,A,B,A,B,A,A,0.566,0.52,119.5,102.397,1.782,13.464,7.557,A,A,A,A,B,A,B,A,0.586,0.544,115.814,89.709,1.175,14.263,12.138,6.077702703,14.4375,1,0,RoundOf32,RoundOf64,0.741935484,0.882352941,31,34
2011,137,1242,72,1131,53,N,0,1,16,A,A,A,A,B,A,B,A,0.606,0.577,118.174,93.489,1.328,15.642,11.783,C,C,B,B,D,D,B,C,0.525,0.474,105.045,101.369,0.825,9.999,12.118,2.554959786,15.17647059,0,0,RoundOf32,RoundOf64,0.941176471,0.617647059,34,34
2011,136,1163,81,1137,52,N,0,3,14,B,C,B,B,C,C,B,B,0.531,0.481,110.462,99.501,1.117,11.779,10.547,B,B,B,B,B,B,B,B,0.562,0.512,107.016,97.038,1.296,14.051,10.842,2.796363636,12.73076923,0,1,FinalFour,RoundOf32,0.742857143,0.757575758,35,33
2011,154,1163,53,1139,41,N,0,3,8,B,C,B,B,C,C,B,B,0.531,0.481,110.462,99.501,1.117,11.779,10.547,B,B,B,B,C,C,B,B,0.555,0.51,110.385,99.756,1.1,11.934,10.849,2.796363636,8.862745098,0,1,FinalFour,ChampionshipGame,0.742857143,0.709677419,35,31
2011,143,1196,83,1140,74,N,1,2,3,B,B,B,B,C,B,B,B,0.55,0.517,111.104,97.764,1.105,12.823,11.606,A,B,A,A,B,B,A,A,0.568,0.518,114.281,95.846,1.298,12.604,9.714,4.486381323,8.427947598,1,0,RoundOf64,RoundOf32,0.787878788,0.878787879,33,33
2011,138,1163,69,1153,58,N,0,3,6,B,C,B,B,C,C,B,B,0.531,0.481,110.462,99.501,1.117,11.779,10.547,B,B,B,A,B,B,B,B,0.532,0.493,108.866,93.555,1.233,13.503,10.951,2.796363636,4.430434783,0,0,FinalFour,RoundOf32,0.742857143,0.757575758,35,33
2011,136,1452,84,1155,76,N,0,5,12,B,C,B,B,B,A,B,B,0.532,0.484,110.281,101.093,1.245,14.084,11.309,B,B,B,A,C,B,B,B,0.543,0.502,105.515,93.653,0.967,12.457,12.879,6.18079096,7.303225806,0,0,FinalFour,RoundOf64,0.64516129,0.65625,31,32
2011,143,1112,93,1181,77,N,0,5,1,A,A,A,B,C,B,B,A,0.594,0.544,114.376,100.012,1.096,13.456,12.276,A,A,A,A,B,B,B,A,0.58,0.536,116.154,91.921,1.178,12.753,10.827,5.036931818,2.005449591,1,0,SweetSixteen,Champion,0.794117647,0.882352941,34,34
2011,145,1139,74,1196,71,N,1,8,2,B,B,B,B,C,C,B,B,0.555,0.51,110.385,99.756,1.1,11.934,10.849,B,B,B,B,C,B,B,B,0.55,0.517,111.104,97.764,1.105,12.823,11.606,8.862745098,4.486381323,1,1,ChampionshipGame,RoundOf64,0.709677419,0.787878788,31,33
2011,144,1433,72,1199,71,N,1,11,10,B,B,B,B,B,B,B,B,0.552,0.508,109.233,103.093,1.229,13.393,10.898,C,B,C,A,D,C,C,C,0.529,0.491,100.127,90.03,0.774,11.402,14.732,11.39814815,7.72,0,0,RoundOf64,RoundOf64,0.676470588,0.677419355,34,31
2011,139,1326,98,1206,66,N,0,1,8,A,A,A,A,A,A,A,A,0.594,0.56,120.806,93.185,1.535,14.756,9.615,A,A,A,A,B,B,B,A,0.572,0.535,113.806,95.506,1.309,13.768,10.521,3.294392523,11.53636364,1,1,SweetSixteen,RoundOf64,0.941176471,0.8125,34,32
2011,137,1433,74,1207,56,N,0,11,6,B,B,B,B,B,B,B,B,0.552,0.508,109.233,103.093,1.229,13.393,10.898,A,A,B,B,C,A,B,A,0.581,0.544,110.144,102.389,1.127,14.376,12.751,11.39814815,5.153846154,0,0,RoundOf64,RoundOf64,0.676470588,0.677419355,34,31
2011,137,1449,68,1208,65,N,0,7,10,B,A,A,B,B,B,A,A,0.567,0.539,115.943,97.819,1.387,14.016,10.103,B,B,B,B,C,B,B,B,0.535,0.494,105.353,98.001,1.133,14.019,12.375,6.670520231,8.4375,0,0,SweetSixteen,RoundOf64,0.696969697,0.65625,33,32
2011,138,1140,89,1211,67,N,0,3,11,A,B,A,A,B,B,A,A,0.568,0.518,114.281,95.846,1.298,12.604,9.714,A,B,A,A,C,B,B,A,0.577,0.525,111.962,95.772,1.102,13.751,12.482,8.427947598,7.461267606,0,1,RoundOf32,RoundOf32,0.878787879,0.71875,33,32
2011,137,1181,87,1214,45,N,0,1,16,A,A,A,A,B,B,B,A,0.58,0.536,116.154,91.921,1.178,12.753,10.827,C,C,C,A,C,C,B,C,0.504,0.462,99.347,91.467,0.973,11.3,11.609,2.005449591,15.58333333,0,0,Champion,FirstFour,0.882352941,0.741935484,34,31
2011,139,1242,73,1228,59,N,0,1,9,A,A,A,A,B,A,B,A,0.606,0.577,118.174,93.489,1.328,15.642,11.783,B,B,B,B,B,A,B,B,0.562,0.528,108.102,98.961,1.305,15.024,11.516,2.554959786,5.426573427,0,0,RoundOf32,RoundOf64,0.941176471,0.59375,34,32
2011,137,1393,77,1232,60,N,0,3,14,B,B,A,A,B,A,B,A,0.555,0.524,111.781,95.824,1.345,14.69,10.922,B,C,C,B,C,C,C,C,0.535,0.488,101.168,100.012,0.88,12.101,13.751,3.951890034,13.18333333,1,0,SweetSixteen,RoundOf32,0.787878788,0.59375,33,32
2011,146,1433,71,1242,61,N,0,11,1,B,B,B,B,B,B,B,B,0.552,0.508,109.233,103.093,1.229,13.393,10.898,A,A,A,A,B,A,B,A,0.606,0.577,118.174,93.489,1.328,15.642,11.783,11.39814815,2.554959786,0,0,RoundOf64,RoundOf32,0.676470588,0.941176471,34,34
2011,138,1458,70,1243,65,N,0,4,5,B,B,A,B,A,B,A,A,0.566,0.52,119.5,102.397,1.782,13.464,7.557,B,B,B,B,C,B,C,B,0.535,0.497,106.568,96.94,0.944,12.682,13.435,6.077702703,6.586206897,1,1,RoundOf32,EliteEight,0.741935484,0.677419355,31,31
2011,152,1163,56,1246,55,N,0,3,4,B,C,B,B,C,C,B,B,0.531,0.481,110.462,99.501,1.117,11.779,10.547,B,B,A,A,B,C,A,A,0.565,0.524,115.356,95.935,1.19,11.85,9.955,2.796363636,3.686567164,0,0,FinalFour,EliteEight,0.742857143,0.757575758,35,33
2011,137,1314,102,1254,87,N,0,2,15,C,B,B,A,C,B,B,B,0.529,0.492,106.802,94.775,1.135,12.966,11.428,B,B,B,B,C,B,C,B,0.562,0.524,111.024,98.829,0.986,12.922,13.109,2.526984127,14.35,1,1,Champion,RoundOf64,0.787878788,0.84375,33,32
2011,136,1287,62,1257,61,N,0,13,4,B,B,B,B,D,C,C,C,0.549,0.509,107.557,96.988,0.805,11.691,14.521,B,B,B,A,B,A,B,A,0.553,0.525,109.823,94.826,1.341,14.896,11.11,14.44230769,5.483108108,0,0,RoundOf64,RoundOf64,0.709677419,0.735294118,31,34
2011,144,1314,81,1266,63,N,0,2,11,C,B,B,A,C,B,B,B,0.529,0.492,106.802,94.775,1.135,12.966,11.428,B,B,A,B,B,A,B,A,0.559,0.514,112.449,101.866,1.322,14.418,10.907,2.526984127,6.75,1,1,Champion,RoundOf64,0.787878788,0.588235294,33,34
2011,137,1112,77,1272,75,N,0,5,12,A,A,A,B,C,B,B,A,0.594,0.544,114.376,100.012,1.096,13.456,12.276,B,B,B,B,C,B,C,B,0.543,0.503,103.617,99.157,0.954,13.114,13.748,5.036931818,5.056603774,1,0,SweetSixteen,SweetSixteen,0.794117647,0.735294118,34,34
2011,139,1181,73,1276,71,N,0,1,8,A,A,A,A,B,B,B,A,0.58,0.536,116.154,91.921,1.178,12.753,10.827,B,B,B,B,B,B,A,B,0.549,0.519,106.096,101.327,1.32,13.398,10.15,2.005449591,6.240875912,0,0,Champion,RoundOf32,0.882352941,0.59375,34,32
2011,136,1417,78,1277,76,N,0,7,10,B,B,B,B,C,B,C,B,0.548,0.505,104.585,98.854,0.985,13.685,13.89,C,C,B,B,C,B,B,B,0.529,0.486,103.591,100.514,1.117,13.771,12.324,4.875816993,5.346385542,1,0,RoundOf32,FinalFour,0.6875,0.5625,32,32
2011,136,1153,78,1281,63,N,0,6,11,B,B,B,A,B,B,B,B,0.532,0.493,108.866,93.555,1.233,13.503,10.951,B,B,B,B,B,B,B,B,0.56,0.517,111.353,99.436,1.294,13.632,10.533,4.430434783,7.683257919,0,1,RoundOf32,RoundOf32,0.757575758,0.6875,33,32
2011,138,1350,65,1287,48,N,0,12,13,A,A,B,A,B,A,B,A,0.568,0.536,110.705,95.783,1.402,14.507,10.346,B,B,B,B,D,C,C,C,0.549,0.509,107.557,96.988,0.805,11.691,14.521,11.17924528,14.44230769,0,0,RoundOf64,RoundOf64,0.794117647,0.709677419,34,31
2011,136,1361,68,1294,50,N,0,2,15,B,B,A,A,B,B,B,A,0.545,0.508,111.603,93.112,1.198,12.432,10.375,B,B,B,B,D,C,C,C,0.563,0.502,108.012,101.414,0.8,11.354,14.193,8.819148936,15,1,1,RoundOf64,etc,0.9375,0.655172414,32,29
2011,146,1246,76,1314,69,N,0,4,2,B,B,A,A,B,C,A,A,0.565,0.524,115.356,95.935,1.19,11.85,9.955,C,B,B,A,C,B,B,B,0.529,0.492,106.802,94.775,1.135,12.966,11.428,3.686567164,2.526984127,0,1,EliteEight,Champion,0.757575758,0.787878788,33,33
2011,139,1199,71,1323,57,N,0,10,2,C,B,C,A,D,C,C,C,0.529,0.491,100.127,90.03,0.774,11.402,14.732,A,A,A,B,A,A,A,A,0.588,0.541,118.111,101.39,1.564,15.932,10.184,7.72,5.611428571,0,0,RoundOf64,RoundOf64,0.677419355,0.8125,31,32
2011,137,1400,85,1324,81,N,0,4,13,B,B,B,A,C,B,B,B,0.54,0.503,111.073,90.834,1.139,12.327,10.819,A,A,A,C,B,B,B,A,0.599,0.561,117.801,106.947,1.177,13.785,11.708,5.686956522,14.2027027,1,0,RoundOf64,RoundOf64,0.794117647,0.727272727,34,33
2011,144,1246,62,1326,60,N,0,4,1,B,B,A,A,B,C,A,A,0.565,0.524,115.356,95.935,1.19,11.85,9.955,A,A,A,A,A,A,A,A,0.594,0.56,120.806,93.185,1.535,14.756,9.615,3.686567164,3.294392523,0,1,EliteEight,SweetSixteen,0.757575758,0.941176471,33,34
2011,136,1139,60,1330,58,N,0,8,9,B,B,B,B,C,C,B,B,0.555,0.51,110.385,99.756,1.1,11.934,10.849,C,C,B,B,B,B,B,B,0.524,0.487,110.226,96.254,1.166,13.812,11.843,8.862745098,11.67424242,1,1,ChampionshipGame,RoundOf32,0.709677419,0.818181818,31,33
2011,136,1396,66,1336,64,N,0,7,10,B,B,B,A,B,A,A,A,0.539,0.501,108.24,94.214,1.414,14.082,9.956,B,B,B,C,C,B,B,B,0.539,0.499,106.682,104.869,1.152,12.577,10.915,7.852,8.571428571,0,0,RoundOf64,SweetSixteen,0.78125,0.575757576,32,33
2011,138,1139,71,1338,70,N,0,8,1,B,B,B,B,C,C,B,B,0.555,0.51,110.385,99.756,1.1,11.934,10.849,B,B,A,B,A,A,B,A,0.565,0.528,117.66,96.699,1.491,16.047,10.765,8.862745098,3.692913386,1,0,ChampionshipGame,RoundOf32,0.709677419,0.84375,31,32
2011,136,1246,59,1343,57,N,0,4,13,B,B,A,A,B,C,A,A,0.565,0.524,115.356,95.935,1.19,11.85,9.955,B,B,B,B,C,B,B,B,0.565,0.521,108.542,98.86,1.079,13.058,12.106,3.686567164,12.17054264,0,0,EliteEight,RoundOf64,0.757575758,0.8,33,30
2011,139,1433,94,1345,76,N,0,11,3,B,B,B,B,B,B,B,B,0.552,0.508,109.233,103.093,1.229,13.393,10.898,B,B,B,A,A,A,A,A,0.548,0.508,110.83,93.45,1.529,14.537,9.509,11.39814815,5.38576779,0,0,RoundOf64,SweetSixteen,0.676470588,0.78125,34,32
2011,144,1242,77,1350,57,N,0,1,12,A,A,A,A,B,A,B,A,0.606,0.577,118.174,93.489,1.328,15.642,11.783,A,A,B,A,B,A,B,A,0.568,0.536,110.705,95.783,1.402,14.507,10.346,2.554959786,11.17924528,0,0,RoundOf32,RoundOf64,0.941176471,0.794117647,34,34
2011,143,1163,74,1361,67,N,0,3,2,B,C,B,B,C,C,B,B,0.531,0.481,110.462,99.501,1.117,11.779,10.547,B,B,A,A,B,B,B,A,0.545,0.508,111.603,93.112,1.198,12.432,10.375,2.796363636,8.819148936,0,1,FinalFour,RoundOf64,0.742857143,0.9375,35,32
2011,136,1196,79,1364,51,N,0,2,15,B,B,B,B,C,B,B,B,0.55,0.517,111.104,97.764,1.105,12.823,11.606,A,B,B,B,C,B,C,B,0.568,0.519,103.92,100.559,0.978,13.699,14.003,4.486381323,14.08641975,1,0,RoundOf64,RoundOf64,0.787878788,0.551724138,33,29
2011,136,1211,86,1385,71,N,0,11,6,A,B,A,A,C,B,B,A,0.577,0.525,111.962,95.772,1.102,13.751,12.482,B,B,B,B,C,B,B,B,0.546,0.494,106.664,100.543,1.025,12.456,12.15,7.461267606,5.607692308,1,0,RoundOf32,RoundOf64,0.71875,0.65625,32,32
2011,137,1345,65,1389,43,N,0,3,14,B,B,B,A,A,A,A,A,0.548,0.508,110.83,93.45,1.529,14.537,9.509,C,C,C,A,D,C,C,C,0.5,0.459,94.308,92.206,0.753,11.152,14.82,5.38576779,13.93333333,0,0,SweetSixteen,RoundOf64,0.78125,0.606060606,32,33
2011,139,1266,66,1393,62,N,0,11,3,B,B,A,B,B,A,B,A,0.559,0.514,112.449,101.866,1.322,14.418,10.907,B,B,A,A,B,A,B,A,0.555,0.524,111.781,95.824,1.345,14.69,10.922,6.75,3.951890034,1,1,RoundOf64,SweetSixteen,0.588235294,0.787878788,34,33
2011,138,1361,71,1396,64,N,2,2,7,B,B,A,A,B,B,B,A,0.545,0.508,111.603,93.112,1.198,12.432,10.375,B,B,B,A,B,A,A,A,0.539,0.501,108.24,94.214,1.414,14.082,9.956,8.819148936,7.852,1,0,RoundOf64,RoundOf64,0.9375,0.78125,32,32
2011,137,1276,75,1397,45,N,0,8,9,B,B,B,B,B,B,A,B,0.549,0.519,106.096,101.327,1.32,13.398,10.15,C,C,B,B,C,C,B,C,0.523,0.478,105.582,100.392,0.993,12.021,12.104,6.240875912,5.855140187,0,1,RoundOf32,EliteEight,0.59375,0.575757576,32,33
2011,139,1112,70,1400,69,N,0,5,4,A,A,A,B,C,B,B,A,0.594,0.544,114.376,100.012,1.096,13.456,12.276,B,B,B,A,C,B,B,B,0.54,0.503,111.073,90.834,1.139,12.327,10.819,5.036931818,5.686956522,1,1,SweetSixteen,RoundOf64,0.794117647,0.794117647,34,34
2011,137,1199,57,1401,50,N,0,10,7,C,B,C,A,D,C,C,C,0.529,0.491,100.127,90.03,0.774,11.402,14.732,B,B,B,B,C,B,B,B,0.549,0.496,108.26,96.504,1.025,13.266,12.946,7.72,7.526666667,0,1,RoundOf64,RoundOf32,0.677419355,0.741935484,31,31
2011,134,1155,70,1412,52,N,0,12,12,B,B,B,A,C,B,B,B,0.543,0.502,105.515,93.653,0.967,12.457,12.879,B,B,B,B,C,B,B,B,0.544,0.508,107.508,97.369,1.114,12.841,11.526,7.303225806,10.19685039,0,0,RoundOf64,RoundOf64,0.65625,0.733333333,32,30
2011,138,1196,73,1417,65,N,0,2,7,B,B,B,B,C,B,B,B,0.55,0.517,111.104,97.764,1.105,12.823,11.606,B,B,B,B,C,B,C,B,0.548,0.505,104.585,98.854,0.985,13.685,13.89,4.486381323,4.875816993,1,1,RoundOf64,RoundOf32,0.787878788,0.6875,33,32
2011,136,1338,74,1421,51,N,0,1,16,B,B,A,B,A,A,B,A,0.565,0.528,117.66,96.699,1.491,16.047,10.765,B,B,C,B,C,B,C,B,0.539,0.492,101.927,98.017,0.921,12.705,13.8,3.692913386,16,0,1,RoundOf32,RoundOf64,0.84375,0.551724138,32,29
2011,137,1228,73,1424,62,N,0,9,8,B,B,B,B,B,A,B,B,0.562,0.528,108.102,98.961,1.305,15.024,11.516,B,B,B,A,B,A,B,A,0.551,0.51,107.797,93.296,1.227,14.331,11.678,5.426573427,7.398734177,0,0,RoundOf64,RoundOf64,0.59375,0.75,32,32
2011,135,1433,59,1425,46,N,0,11,11,B,B,B,B,B,B,B,B,0.552,0.508,109.233,103.093,1.229,13.393,10.898,B,B,B,B,C,C,B,B,0.533,0.501,104.643,97.749,1.061,11.858,11.173,11.39814815,7.466257669,0,0,RoundOf64,RoundOf32,0.676470588,0.575757576,34,33
2011,137,1326,75,1427,46,N,0,1,16,A,A,A,A,A,A,A,A,0.594,0.56,120.806,93.185,1.535,14.756,9.615,B,B,B,C,C,C,B,B,0.544,0.494,103.841,103.977,0.934,12.002,12.856,3.294392523,15.87878788,1,0,SweetSixteen,RoundOf64,0.941176471,0.551724138,34,29
2011,136,1243,73,1429,68,N,0,5,12,B,B,B,B,C,B,C,B,0.535,0.497,106.568,96.94,0.944,12.682,13.435,A,B,A,A,B,A,B,A,0.572,0.522,112.285,90.763,1.225,14.246,11.63,6.586206897,12.41884817,1,1,EliteEight,RoundOf64,0.677419355,0.90625,31,32
2011,152,1139,70,1433,62,N,0,8,11,B,B,B,B,C,C,B,B,0.555,0.51,110.385,99.756,1.1,11.934,10.849,B,B,B,B,B,B,B,B,0.552,0.508,109.233,103.093,1.229,13.393,10.898,8.862745098,11.39814815,1,0,ChampionshipGame,RoundOf64,0.709677419,0.676470588,31,34
2011,136,1350,69,1435,66,N,0,12,5,A,A,B,A,B,A,B,A,0.568,0.536,110.705,95.783,1.402,14.507,10.346,A,B,A,B,C,B,B,B,0.581,0.528,112.269,99.218,1.018,12.708,12.478,11.17924528,5.575949367,0,0,RoundOf64,RoundOf64,0.794117647,0.696969697,34,33
2011,137,1206,61,1437,57,N,0,8,9,A,A,A,A,B,B,B,A,0.572,0.535,113.806,95.506,1.309,13.768,10.521,B,B,B,B,C,B,B,B,0.555,0.497,111.399,100.141,1.149,13.066,11.373,11.53636364,5.941422594,1,1,RoundOf64,RoundOf32,0.8125,0.65625,32,32
2011,139,1314,86,1449,83,N,0,2,7,C,B,B,A,C,B,B,B,0.529,0.492,106.802,94.775,1.135,12.966,11.428,B,A,A,B,B,B,A,A,0.567,0.539,115.943,97.819,1.387,14.016,10.103,2.526984127,6.670520231,1,0,Champion,SweetSixteen,0.787878788,0.696969697,33,33
2011,138,1246,71,1452,63,N,0,4,5,B,B,A,A,B,C,A,A,0.565,0.524,115.356,95.935,1.19,11.85,9.955,B,C,B,B,B,A,B,B,0.532,0.484,110.281,101.093,1.245,14.084,11.309,3.686567164,6.18079096,0,0,EliteEight,FinalFour,0.757575758,0.64516129,33,31
2011,143,1139,61,1458,54,N,0,8,4,B,B,B,B,C,C,B,B,0.555,0.51,110.385,99.756,1.1,11.934,10.849,B,B,A,B,A,B,A,A,0.566,0.52,119.5,102.397,1.782,13.464,7.557,8.862745098,6.077702703,1,1,ChampionshipGame,RoundOf32,0.709677419,0.741935484,31,31
2011,136,1140,74,1459,66,N,0,3,14,A,B,A,A,B,B,A,A,0.568,0.518,114.281,95.846,1.298,12.604,9.714,A,B,A,C,B,B,B,B,0.572,0.533,113.052,104.532,1.215,13.753,11.321,8.427947598,13.50943396,0,0,RoundOf32,RoundOf64,0.878787879,0.636363636,33,33
2011,137,1266,66,1462,55,N,0,11,6,B,B,A,B,B,A,B,A,0.559,0.514,112.449,101.866,1.322,14.418,10.907,A,B,B,B,C,B,B,B,0.57,0.515,110.939,98.038,1.113,13.076,11.746,6.75,7.46779661,1,0,RoundOf64,SweetSixteen,0.588235294,0.774193548,34,31
2012,137,1166,58,1104,57,N,0,8,9,A,A,A,C,A,A,B,A,0.62,0.583,118.895,103.455,1.459,16.36,11.211,B,C,B,A,C,C,B,B,0.535,0.49,103.34,92.443,0.949,12.214,12.867,9.591715976,7.022099448,0,0,RoundOf64,RoundOf32,0.848484848,0.65625,33,32
2012,146,1246,82,1124,70,N,0,1,3,A,B,A,A,B,B,A,A,0.576,0.534,117.255,90.689,1.166,12.477,10.703,B,B,B,B,B,B,B,B,0.571,0.526,111.33,97.941,1.063,13.485,12.68,3.479338843,5.585365854,0,0,FinalFour,EliteEight,0.941176471,0.787878788,34,33
2012,137,1207,74,1125,59,N,0,3,14,B,B,B,A,B,B,B,A,0.552,0.51,108.053,92.307,1.071,13.206,12.325,A,A,A,B,A,A,B,A,0.598,0.557,118.483,98.705,1.419,15.33,10.801,4.911646586,14.33870968,0,0,RoundOf64,RoundOf64,0.733333333,0.787878788,30,33
2012,136,1266,88,1140,68,N,0,3,14,B,B,B,A,B,A,B,A,0.556,0.508,108.967,94.793,1.271,14.878,11.704,B,B,B,A,A,A,B,A,0.562,0.523,109.094,94.335,1.32,14.635,11.087,6.33984375,9.035019455,1,0,SweetSixteen,SweetSixteen,0.78125,0.741935484,32,31
2012,135,1378,65,1143,54,N,0,12,12,C,C,C,B,C,C,C,C,0.524,0.482,99.003,96.049,0.849,12.171,14.331,B,B,B,A,A,A,B,A,0.564,0.521,108.942,93.546,1.312,14.909,11.365,12.23809524,7.980487805,0,0,RoundOf64,RoundOf32,0.59375,0.727272727,32,33
2012,143,1326,81,1153,66,N,0,2,6,B,B,A,A,B,B,A,A,0.563,0.525,113.032,89.649,1.289,13.755,10.674,C,C,B,A,B,C,A,B,0.508,0.48,106.238,95.332,1.225,11.846,9.67,3.144628099,4.600775194,1,0,SweetSixteen,RoundOf32,0.794117647,0.705882353,34,34
2012,138,1124,80,1160,63,N,0,3,11,B,B,B,B,B,B,B,B,0.571,0.526,111.33,97.941,1.063,13.485,12.68,B,B,B,B,C,C,B,B,0.539,0.493,102.797,97.616,0.905,11.564,12.771,5.585365854,10.25,0,0,EliteEight,RoundOf64,0.787878788,0.65625,33,32
2012,136,1293,58,1161,41,N,0,6,11,A,A,A,A,C,B,C,A,0.595,0.547,112.927,94.041,0.898,12.397,13.809,A,B,B,C,C,B,B,B,0.589,0.535,109.966,105.743,0.99,12.594,12.726,12.19791667,11.79310345,1,1,RoundOf32,RoundOf64,0.964285714,0.64516129,28,31
2012,136,1235,77,1163,64,N,0,8,9,B,B,B,B,B,B,B,B,0.564,0.529,110.013,98.854,1.165,13.651,11.721,B,B,B,B,B,B,B,B,0.535,0.502,106.647,100.125,1.085,12.762,11.767,6.605442177,3.369636964,0,0,RoundOf32,Champion,0.6875,0.606060606,32,33
2012,139,1314,87,1166,73,N,0,1,8,B,B,A,A,A,B,A,A,0.539,0.5,113.666,92.742,1.482,14.183,9.567,A,A,A,C,A,A,B,A,0.62,0.583,118.895,103.455,1.459,16.36,11.211,2.402332362,9.591715976,1,0,EliteEight,RoundOf64,0.852941176,0.848484848,34,33
2012,136,1257,69,1172,62,N,0,4,13,C,C,C,A,C,B,B,B,0.519,0.476,101.425,90.475,0.94,12.453,13.253,B,B,A,B,B,C,A,A,0.563,0.513,113.267,99.538,1.138,12.25,10.763,5.354938272,12.9389313,0,0,RoundOf64,EliteEight,0.742857143,0.774193548,35,31
2012,137,1242,65,1178,50,N,0,2,15,A,A,A,A,B,A,B,A,0.578,0.54,111.967,92.358,1.176,14.451,12.291,B,C,B,B,C,C,B,B,0.543,0.485,106.933,102.954,0.986,12.086,12.261,2.516209476,12.98245614,0,1,EliteEight,RoundOf32,0.818181818,0.606060606,33,33
2012,137,1250,75,1181,70,N,0,15,2,B,B,B,B,B,C,A,B,0.562,0.509,111.211,95.944,1.127,12.061,10.699,B,B,A,B,B,C,B,B,0.574,0.53,114.399,100.097,1.022,11.786,11.528,15.64556962,2.005063291,0,0,RoundOf64,SweetSixteen,0.78125,0.818181818,32,33
2012,145,1257,72,1196,68,N,0,4,7,C,C,C,A,C,B,B,B,0.519,0.476,101.425,90.475,0.94,12.453,13.253,A,A,A,B,A,B,A,A,0.58,0.547,117.07,101.241,1.375,13.823,10.053,5.354938272,4.733333333,0,1,RoundOf64,EliteEight,0.742857143,0.696969697,35,33
2012,139,1153,62,1199,56,N,0,6,3,C,C,B,A,B,C,A,B,0.508,0.48,106.238,95.332,1.225,11.846,9.67,B,B,B,A,C,C,C,B,0.552,0.514,102.991,92.856,0.75,11.318,15.081,4.600775194,6.85620915,0,0,RoundOf32,SweetSixteen,0.705882353,0.727272727,34,33
2012,139,1301,66,1207,63,N,0,11,3,B,B,B,B,B,B,B,B,0.55,0.509,108.8,100.923,1.245,14.284,11.469,B,B,B,A,B,B,B,A,0.552,0.51,108.053,92.307,1.071,13.206,12.325,8.146666667,4.911646586,0,0,RoundOf32,RoundOf64,0.647058824,0.733333333,34,30
2012,138,1326,73,1211,66,N,0,2,7,B,B,A,A,B,B,A,A,0.563,0.525,113.032,89.649,1.289,13.755,10.674,A,B,A,A,B,B,B,A,0.581,0.534,112.077,94.779,1.029,13.342,12.966,3.144628099,7.419871795,1,1,SweetSixteen,RoundOf32,0.794117647,0.806451613,34,31
2012,136,1435,79,1217,70,N,0,5,12,A,A,B,B,C,B,B,A,0.577,0.54,110.593,98.747,0.975,12.419,12.732,A,B,B,A,B,B,B,A,0.577,0.525,107.846,91.258,1.03,13.758,13.353,5.489247312,12,0,1,RoundOf64,etc,0.705882353,0.862068966,34,29
2012,144,1246,102,1231,90,N,0,1,4,A,B,A,A,B,B,A,A,0.576,0.534,117.255,90.689,1.166,12.477,10.703,A,A,A,B,B,B,B,A,0.601,0.547,116.715,99.28,1.052,13.041,12.393,3.479338843,5.660839161,0,1,FinalFour,RoundOf64,0.941176471,0.757575758,34,33
2012,134,1140,78,1233,72,N,0,14,14,B,B,B,A,A,A,B,A,0.562,0.523,109.094,94.335,1.32,14.635,11.087,A,A,A,B,A,A,A,A,0.597,0.567,116.742,101.806,1.563,16.113,10.308,9.035019455,13.47959184,0,0,SweetSixteen,RoundOf64,0.741935484,0.78125,31,32
